,0
ccaja_ahorro_min6,0.4594142665863037
ccajas_depositos,0.4557344341278077
Visa_mfinanciacion_limite_delta1,0.4457783679962158
mautoservicio_min6,0.42698623085021975
Master_mpagado,0.40606653467814124
rankn_ctarjeta_visa_debitos_automaticos,0.3977576688130696
mautoservicio_delta2,0.3967142340342204
Visa_msaldodolares_lag1,0.37757023366292314
matm,0.36649723307291665
active_quarter_ratioavg6,0.3581158688863119
Master_Finiciomora_tend6,0.3551550013224284
mforex_buy_ratioavg6,0.34228506787618
tcallcenter,0.3382431640625
tmobile_app,0.3312759679158529
cseguro_accidentes_personales,0.3300311349232992
ccajas_otras,0.3288822962443035
mplazo_fijo_dolares_delta1,0.309115068435669
cseguro_vida_lag2,0.29410186703999835
rankn_ccajas_consultas,0.2883285675048828
ctarjeta_master_transacciones_lag1,0.2801984685262044
tcallcenter_delta2,0.27828096771240235
mpagomiscuentas_lag1,0.2780447667439778
cseguro_vida_min6,0.2552023334503174
Master_cconsumos,0.2534898322423299
Visa_mpagado_lag1,0.24642056655883796
Master_mconsumospesos,0.19126173273722333
matm_other_lag1,0.1778201662699381
ctarjeta_master_lag1,0.16023436546325684
Master_msaldodolares,0.14609619903564453
cforex_buy_tend6,0.13913293266296384
catm_trx,0.13149643389383953
Visa_madelantopesos,0.12130883407592773
Master_mpagosdolares,0.11713440068562825
ccajas_extracciones_tend6,0.10844869995117187
cseguro_vida,0.09823093287150066
tcuentas_min6,0.09364676666259766
mcheques_depositados,0.09302566782633463
Visa_cadelantosefectivo,0.08075136629740397
mcheques_emitidos,0.07655623372395833
Master_mconsumosdolares,0.07329566701253257
catm_trx_other_lag2,0.07142516644795735
ccajas_extracciones,0.06476943333943685
mtarjeta_visa_descuentos_ratioavg6,0.059563833236694334
Master_msaldodolares_ratioavg6,0.05685183270772298
ctarjeta_visa_descuentos,0.05359343338012696
mcaja_ahorro_adicional,0.04490966733296712
ccheques_emitidos,0.04455446688334148
Visa_msaldodolares_delta1,0.04257533391316732
matm_other,0.03826083246866862
ctarjeta_visa_descuentos_ratioavg6,0.03625056584676107
mprestamos_prendarios_delta2,0.03068696594238281
mpagodeservicios,0.030342800776163737
ccheques_depositados,0.026881566365559894
ccajas_otras_tend6,0.02660499954223633
catm_trx_other,0.025281600316365564
mcheques_emitidos_rechazados_ratioavg6,0.023313899993896485
cinversion1,0.021331399917602537
mtarjeta_visa_descuentos_tend6,0.01810223325093587
ctarjeta_master_debitos_automaticos,0.015974166870117188
ccheques_depositados_tend6,0.011584667205810547
mprestamos_hipotecarios_lag1,0.01074239985148112
mforex_buy_tend6,0.009058399836222331
mforex_sell_lag1,0.008204100290934244
mcheques_emitidos_rechazados_delta1,0.0
Master_Finiciomora_delta1,0.0
minversion2_tend6,0.0
mcajeros_propios_descuentos,0.0
mcheques_depositados_rechazados_tend6,0.0
cpagodeservicios,0.0
cforex,0.0
ccajeros_propios_descuentos,0.0
mcuenta_corriente_adicional,0.0
cliente_vip,0.0
ccheques_emitidos_rechazados,0.0
cforex_buy,0.0
Master_Finiciomora_ratioavg6,0.0
Visa_Finiciomora_delta1,0.0
mplazo_fijo_pesos,0.0
cprestamos_hipotecarios,0.0
mpayroll2,0.0
mcheques_depositados_rechazados,0.0
mcheques_emitidos_rechazados,0.0
ccheques_emitidos_rechazados_tend6,0.0
Master_mpagosdolares_ratioavg6,0.0
ccheques_depositados_rechazados_tend6,0.0
cinversion2,0.0
cforex_sell,0.0
mcheques_emitidos_lag2,0.0
mcheques_emitidos_rechazados_tend6,0.0
cseguro_auto,0.0
mprestamos_hipotecarios,0.0
mprestamos_hipotecarios_min6,0.0
ccuenta_corriente,0.0
tcuentas,0.0
mforex_buy,0.0
Master_madelantopesos,0.0
mtarjeta_master_descuentos,0.0
mcajeros_propios_descuentos_tend6,0.0
mforex_sell,0.0
Master_mconsumosdolares_ratioavg6,0.0
cpayroll2_trx,0.0
minversion1_dolares,0.0
ccheques_emitidos_rechazados_ratioavg6,0.0
Master_madelantodolares,0.0
ccajeros_propios_descuentos_ratioavg6,0.0
ccheques_depositados_rechazados,0.0
ctarjeta_master_descuentos,0.0
ccaja_ahorro_delta1,0.0
Visa_madelantodolares,0.0
mcheques_emitidos_rechazados_lag1,0.0
Master_cadelantosefectivo,0.0
