,0
Visa_mpagosdolares,0.41009283383687334
mautoservicio_min6,0.40988833522796636
Visa_status_delta1,0.39760183334350585
Master_mpagado,0.39703640047709143
tmobile_app,0.3861995302836101
rankn_ccajas_consultas,0.3705563354492187
ccheques_emitidos,0.36879030100504556
cseguro_vida_lag2,0.3634985014597575
mprestamos_prendarios_lag2,0.3457406323750814
mpagomiscuentas_lag1,0.3395237661997477
cseguro_accidentes_personales,0.32164743296305337
ccajas_otras,0.31605379803975425
cprestamos_personales_delta1,0.2872446638743083
Master_msaldodolares,0.28524316660563154
tcallcenter,0.28470440228780114
Master_mconsumototal,0.27787800153096515
Master_cconsumos,0.276522466023763
matm_other_lag1,0.27177903429667155
catm_trx_other_lag2,0.2697703666687012
cprestamos_prendarios,0.233962532043457
mprestamos_hipotecarios_max6,0.23362023607889812
Visa_mfinanciacion_limite_delta1,0.23173513348897296
ctarjeta_master_delta2,0.22076146825154622
Visa_status_delta2,0.20271653429667155
mtarjeta_visa_descuentos_ratioavg6,0.19550716654459635
Master_mconsumosdolares,0.19154813194274903
ctarjeta_master_lag1,0.1888105653127034
mprestamos_prendarios_lag1,0.17995289993286132
mcheques_depositados,0.17614133389790856
cseguro_vida_min6,0.17367369969685875
ccaja_ahorro_min6,0.14980179850260417
Visa_madelantopesos,0.14656869824727375
Master_mconsumosdolares_ratioavg6,0.11662296676635743
ccajas_extracciones_tend6,0.10716483306884764
ccheques_depositados,0.09965166727701823
Visa_msaldodolares_delta1,0.09547500101725262
Visa_msaldodolares_lag1,0.09429703267415365
Master_mpagosdolares,0.09257606633504233
ctarjeta_visa_delta1,0.08845369974772135
cforex_buy_tend6,0.08675616772969565
mplazo_fijo_dolares_delta1,0.08503136571248374
mcheques_emitidos,0.08095623270670572
mforex_sell_lag1,0.08075753339131672
cseguro_vida,0.0784437001546224
Master_msaldodolares_ratioavg6,0.07819400024414062
mpagodeservicios,0.07596443367004396
ccajas_extracciones,0.05865923309326172
mcheques_emitidos_lag2,0.05705500094095866
ctarjeta_visa_descuentos_ratioavg6,0.049564433415730795
ccheques_depositados_tend6,0.04249630037943522
cinversion2,0.03834370040893555
mforex_buy_tend6,0.03730619939168294
ccajas_otras_tend6,0.037055466969807944
tcuentas_min6,0.03286176681518555
catm_trx_other,0.03147826703389486
mtarjeta_visa_descuentos_tend6,0.022772900263468423
ccheques_emitidos_rechazados_ratioavg6,0.02115726725260417
cinversion1,0.01765873336791992
mforex_sell,0.01750639979044596
Master_cadelantosefectivo,0.016225799560546875
Visa_cadelantosefectivo,0.012731499989827474
matm_other,0.007990366617838541
minversion2_tend6,0.007887400309244792
mprestamos_hipotecarios_lag1,0.00754390017191569
catm_trx,0.007535900115966798
ctarjeta_master_debitos_automaticos,0.006706466674804688
ctarjeta_visa_descuentos,0.006178666432698568
ccheques_depositados_rechazados_tend6,0.0
mcheques_depositados_rechazados_tend6,0.0
mplazo_fijo_pesos,0.0
mcheques_depositados_rechazados,0.0
mcheques_emitidos_rechazados_tend6,0.0
cforex_sell,0.0
ctarjeta_master_descuentos,0.0
cprestamos_hipotecarios,0.0
Master_Finiciomora,0.0
cpagodeservicios,0.0
cpayroll2_trx,0.0
mtarjeta_master_descuentos,0.0
mcheques_emitidos_rechazados_ratioavg6,0.0
cforex,0.0
mcuenta_corriente_adicional,0.0
ccheques_depositados_rechazados,0.0
Visa_Finiciomora_delta1,0.0
cforex_buy,0.0
ccaja_ahorro_delta1,0.0
mcaja_ahorro_adicional,0.0
mforex_buy,0.0
mcheques_emitidos_rechazados_delta1,0.0
mprestamos_prendarios_delta2,0.0
mprestamos_hipotecarios,0.0
mcheques_emitidos_rechazados,0.0
Master_Finiciomora_delta1,0.0
cliente_vip,0.0
ccajeros_propios_descuentos,0.0
ccheques_emitidos_rechazados,0.0
cseguro_auto,0.0
Master_Finiciomora_ratioavg6,0.0
Master_mpagosdolares_ratioavg6,0.0
ccheques_emitidos_rechazados_tend6,0.0
mcajeros_propios_descuentos_tend6,0.0
mprestamos_hipotecarios_min6,0.0
minversion1_dolares,0.0
ccajeros_propios_descuentos_ratioavg6,0.0
Visa_madelantodolares,0.0
mcheques_emitidos_rechazados_lag1,0.0
mcajeros_propios_descuentos,0.0
ccuenta_corriente,0.0
Master_madelantopesos,0.0
tcuentas,0.0
Master_madelantodolares,0.0
mpayroll2,0.0
